"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67","Проверить фильтр поиска по региону организаций по региону ""Ярославская область"" должен показать не пустой список","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","33","Поиск организаций по неполному названию Запрос ""Открытие"" должен найти компанию ОАО Банк ""ОТКРЫТИЕ"" (ИНН/ОГРН 7744003399/1037711013295). Статус - Не действует","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","13","Проверить кликабельность логотипа","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","checkClickableLogoTest"
"","27","Проверить фильтр поиска ""Статус УФР/вида деятельности"" ""Действует"" должен показать не пустой список","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","16","Проверить 6 общих ссылок в боковом меню При клике на ""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","21","Проверить 6 общих ссылок в боковом меню При клике на ""О сайте"" переходит на cbr.ru/about","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","27","Проверить фильтр поиска ""Статус УФР/вида деятельности"" ""Не действует"" должен показать не пустой список","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","44","Проверить фильтр поиска по региону организаций по региону ""Ненецкий автономный округ"" должен показать не пустой список","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","19","Проверить 6 общих ссылок в боковом меню При клике на ""Карта сайта"" переходит на cbr.ru/sitemap","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","25","Проверить фильтр поиска по региону организаций по региону ""город Москва"" должен показать не пустой список","","Fri Feb 28 09:14:25 GMT 2025","broken","Fri Feb 28 09:14:25 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
