"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46","Проверить фильтр поиска по региону организаций по региону ""Ярославская область"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","16","Переключение языка (RU -> EN, EN -> RU)","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","switchLocaleTest"
"","20","Проверить 6 общих ссылок в боковом меню При клике на ""Контактная информация"" переходит на cbr.ru/contacts","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","28","Поиск организаций по неполному названию Запрос ""Альфа-Банк"" должен найти компанию АО ""АЛЬФА-БАНК"" (ИНН/ОГРН 7728168971/1027700067328). Статус - Действует","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","52","Проверить фильтр поиска по региону организаций по региону ""Ненецкий автономный округ"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","22","Проверить 6 общих ссылок в боковом меню При клике на ""Решения Банка России"" переходит на cbr.ru/rbr","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","42","Проверить фильтр поиска ""Статус вида деятельности"" ""Действует"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","14","Быстрый поиск на главной странице","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","quickSearchTest"
"","39","Проверить заголовки верхнего уровня","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка страницы ""Карта сайта""","tests.SiteMapTests","mainGroupsTest"
"","42","Проверить фильтр поиска по региону организаций по региону ""город Москва"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","37","Поиск организаций по неполному названию Запрос ""Открытие"" должен найти компанию ОАО Банк ""ОТКРЫТИЕ"" (ИНН/ОГРН 7744003399/1037711013295). Статус - Не действует","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","23","Проверка номеров телефонов в футере","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка футера сайта (нижний блок)","tests.FooterTests","footerPhoneNumberTest"
"","39","Проверить фильтр поиска ""Статус вида деятельности"" ""Все"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","499","Проверить фильтр поиска по региону организаций по региону ""Алтайский край"" должен показать не пустой список","","Mon Feb 17 18:25:20 GMT 2025","broken","Mon Feb 17 18:25:20 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","28","Проверить 6 общих ссылок в боковом меню При клике на ""Новости"" переходит на cbr.ru/news","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","25","Проверить фильтр поиска ""Статус вида деятельности"" ""Не действует"" должен показать не пустой список","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","28","Проверить 6 общих ссылок в боковом меню При клике на ""О сайте"" переходит на cbr.ru/about","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","23","Проверить 6 общих ссылок в боковом меню При клике на ""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","22","Проверить кликабельность логотипа","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","checkClickableLogoTest"
"","41","Проверить 6 общих ссылок в боковом меню При клике на ""Карта сайта"" переходит на cbr.ru/sitemap","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","32","Поиск организаций по неполному названию Запрос ""ВТБ"" должен найти компанию Банк ВТБ (ПАО) (ИНН/ОГРН 7702070139/1027739609391). Статус - Действует","","Mon Feb 17 18:25:21 GMT 2025","broken","Mon Feb 17 18:25:21 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
