"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Переключение языка (RU -> EN, EN -> RU)","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","switchLocaleTest"
"","14","Быстрый поиск на главной странице","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","quickSearchTest"
"","24","Проверить фильтр поиска ""Статус вида деятельности"" ""Не действует"" должен показать не пустой список","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","17","Проверить фильтр поиска по региону организаций по региону ""Ярославская область"" должен показать не пустой список","","Mon Feb 17 18:46:13 GMT 2025","broken","Mon Feb 17 18:46:13 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","15","Проверка номеров телефонов в футере","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка футера сайта (нижний блок)","tests.FooterTests","footerPhoneNumberTest"
"","39","Проверить фильтр поиска ""Статус вида деятельности"" ""Все"" должен показать не пустой список","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","21","Проверить кликабельность логотипа","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка шапки сайта (верхний блок)","tests.HeaderTests","checkClickableLogoTest"
"","32","Поиск организаций по неполному названию Запрос ""ВТБ"" должен найти компанию Банк ВТБ (ПАО) (ИНН/ОГРН 7702070139/1027739609391). Статус - Действует","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","50","Проверить фильтр поиска по региону организаций по региону ""Ненецкий автономный округ"" должен показать не пустой список","","Mon Feb 17 18:46:13 GMT 2025","broken","Mon Feb 17 18:46:13 GMT 2025","","Поиск организаций, участников финансового рынка","tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","22","Проверить 6 общих ссылок в боковом меню При клике на ""О сайте"" переходит на cbr.ru/about","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","25","Проверить 6 общих ссылок в боковом меню При клике на ""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Mon Feb 17 18:46:14 GMT 2025","broken","Mon Feb 17 18:46:14 GMT 2025","","Проверка бокового меню","tests.OffsetMenuTests","offsetMenuQuickLinksTest"
